,text,favorite_count,retweet_count,created_at
727,"for a fresh take on personal-data analysis and the so-called quantified self (with a healthy dose of data science, ml, and visualization thrown in for good measure), check out @yenniejun's analysis of her own crying patterns in 2022. ",9,1,2023-01-07 11:17:00+00:00
728,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:15:31+00:00
729,rt @hethbill: the @csu_ess @coloradostateu @warnercollege dept of ecosystem science and sustainability is hiring an asst. professor in remo…,0,16,2023-01-07 11:15:02+00:00
730,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:14:54+00:00
731,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:13:52+00:00
732,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:13:44+00:00
733,"rt @cachirag: the ca course new curriculum will have multidisciplinary approach with subjects from psychology, ai, block chain, data scienc…",0,26,2023-01-07 11:13:27+00:00
734,machine learning: 4 books in 1: a complete overview for beginners to master the basics of python programming and understand how to build artificial intelligence through data science   #python #ad,1,0,2023-01-07 11:13:26+00:00
735,"rt @womenintechuk: .@starlingbank is creating up to 1,000 new jobs in manchester for roles across the bank, including in data science.

to…",0,4,2023-01-07 11:11:53+00:00
736,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:11:52+00:00
737,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:11:47+00:00
738,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:11:46+00:00
739,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:10:04+00:00
740,"rt @kuria_muiru: most guys going into tech target software dev, data science , cloud computing and networking but forget the future of work…",0,8,2023-01-07 11:10:03+00:00
741,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:09:59+00:00
742,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:09:35+00:00
743,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:09:31+00:00
744,"@rahullakhaney agree. data science, ai &amp; machine learning.",2,0,2023-01-07 11:09:18+00:00
745,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:09:11+00:00
746,"rt @cachirag: the ca course new curriculum will have multidisciplinary approach with subjects from psychology, ai, block chain, data scienc…",0,26,2023-01-07 11:08:29+00:00
747,rt @utejungwirth: join @lifesciencebath as prize fellow (= 2-year research fellowship with strong expectation to transition to permanent po…,0,3,2023-01-07 11:08:26+00:00
748,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 11:07:49+00:00
749,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:07:32+00:00
750,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:07:01+00:00
751,"join @lifesciencebath as prize fellow (= 2-year research fellowship with strong expectation to transition to permanent position) in
➡️ neurodevelopment
➡️ healthcare data science
➡️ theoretical or empirical studies in evolution
➡️ antimicrobial resistance
",2,3,2023-01-07 11:06:11+00:00
752,rt @tdatascience: 3 lectures that changed my data science career by @long_data ,0,16,2023-01-07 11:05:34+00:00
753,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:05:08+00:00
754,"join onlei technologies 6 month industrial training program


#industrialtraining #industrialtraininginstitute #industrialtrainings #industrialtrainingprogram #python #datascience #machinelearning #pythoncertificatecourse ",3,1,2023-01-07 11:04:41+00:00
755,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:04:19+00:00
756,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 11:04:03+00:00
757,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 11:03:56+00:00
758,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 11:03:54+00:00
759,"top 50 data science interview questions answers for 2022 (don't ignore)

this blog will help students and job-seekers in regards to the data science interview
#job #students #datascience #datascience 
",0,0,2023-01-07 11:03:49+00:00
760,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 11:03:14+00:00
761,"usage of data science in fraud detection in 2023 
 in order to monitor systems against fraudulent activities business, entities and organisations believe specialised data analytics..
read more click on the link

#datascienc #henryharvin #henryharvineduation ",0,0,2023-01-07 11:02:44+00:00
762,@cashflowiq dependent on what you mean normal people you should learn full stack engineering plus data science or have money to pay people that can build it,0,0,2023-01-07 11:02:41+00:00
763,"top 10 reasons to learn data science

the reasons to learn data science remain unsurmountable. data science, data scientist, data analyzer, machine learning engineer, etc.
#datascience #datascientist #learndatascience
",0,0,2023-01-07 11:01:34+00:00
764,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 11:01:04+00:00
765,data science timeless lessons ,10,0,2023-01-07 11:00:08+00:00
766,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 11:00:05+00:00
767,"adgitm congratulations dr.preety shoran, associate professor, artificial intelligence and machine learning  department for the successful completion of workshop geo-spatial data science organized by #iit tirupati.

#adgitm #adgitmdelhi #bbdgroup #bbdstudents #students #education ",1,0,2023-01-07 10:59:58+00:00
768,"@moghendricks120 we're excited you want to learn programming!
the first language you learn depends on what you are interested by.
are you interested in web development? data science? app building? 
from there you can find out which language is best for you.
reply to this or dm us for advice💜",1,0,2023-01-07 10:59:15+00:00
769,"via @richardeudes - the utility of regular expressions in data science  #bigdata, #datascience, #datascience #ds ",1,0,2023-01-07 10:59:06+00:00
770,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:58:56+00:00
771,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:58:45+00:00
772,"@shanesoup1 @krannyman i'm an aircraft technician by trade, the money is shite for the responsibility involved. i'm currently trying to get into data science because of the lifestyle it offers. i think trades can limit you to living in  western countries.",0,0,2023-01-07 10:58:42+00:00
773,rt @gp_pulipaka: build a career in data science! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #python #rstats #tensorfl…,0,8,2023-01-07 10:58:19+00:00
774,"rt @armandolivares3: 🚨 if you want to learn python and dive into the world of data science, then give me a follow! 🚨

i'll be sharing tips,…",0,1,2023-01-07 10:57:36+00:00
775,rt @ghetto_doctor16: i was unwilling to write this because of my lukewarm presence on twitter  but i just have to. i got to know about the…,0,3,2023-01-07 10:56:51+00:00
776,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:56:42+00:00
777,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:56:26+00:00
778,"building a data science team
#building #science
johns hopkins university
-&gt; ",0,0,2023-01-07 10:56:01+00:00
779,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:55:46+00:00
780,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:55:35+00:00
781,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:54:41+00:00
782,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:53:34+00:00
783,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:53:32+00:00
784,"rt @robcalver5: ""anyone interested in data science and machine learning should read this book. to form valid models of the world from data,…",0,2,2023-01-07 10:52:47+00:00
785,@naevluv @collegemenfess data science,0,0,2023-01-07 10:52:31+00:00
786,"rt @lifedecode: starting from 9 january, 2023 - one month international #bioinformatics workshop on - data science with python  - 3rd editi…",0,4,2023-01-07 10:51:22+00:00
787,"rt @hellohauwa1: i discovered this website where you can learn courses like :digital marketing,data science,web development ,ui/ux design a…",0,34,2023-01-07 10:51:18+00:00
788,rt @clairegillantcd: still taking applications all through this month for our 3 year #postdoc position in mental health data science workin…,0,19,2023-01-07 10:51:16+00:00
789,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:51:12+00:00
790,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:50:08+00:00
791,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:50:00+00:00
792,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:49:53+00:00
793,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 10:49:14+00:00
794,"rt @uniofnewcastle: ‘enjoying a beautiful sunset on a cold evening from the urban sciences building, newcastle’ shweta, msc data science #m…",0,3,2023-01-07 10:49:10+00:00
795,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:49:07+00:00
796,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:49:01+00:00
797,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:48:21+00:00
798,"rt @ostutelage: website in progress - 40% done 

we will be offering variety of courses from full stack web development to ui/ux design , t…",0,2,2023-01-07 10:48:16+00:00
799,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:48:03+00:00
800,un urges 'impartial' probe after 28 killed in burkina faso  #3novices #meghashyam thiruveedula #data science #machine learning,0,0,2023-01-07 10:46:46+00:00
801,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:46:24+00:00
802,rt @tdatascience: 3 lectures that changed my data science career by @long_data ,0,16,2023-01-07 10:46:15+00:00
803,"rt @_aniekan_: microsoft, day 1. 

i’m so excited to be working as a data science intern at @microsoft this summer!!!💃🏿🙊✨🎉🎊🎊

i really look…",0,1450,2023-01-07 10:45:34+00:00
804,"rt @gergelyorosz: full article on the layoffs by @erinkwoo:



""the layoffs targeted areas that twitter’s leadership…",0,16,2023-01-07 10:44:37+00:00
805,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:44:34+00:00
806,"day 35 of #66daysofdata r3

- an article from taiwan data science meetup, a community created by chi-yi kuan and formed by taiwanese data scientists worldwide. i'm currently volunteering for it right now by helping to proofread art… ",0,0,2023-01-07 10:42:58+00:00
807,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:41:07+00:00
808,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:41:01+00:00
809,rt @danielking76: we are hiring. interested in data science and the voluntary sector and want to work with a really great team ,0,2,2023-01-07 10:40:04+00:00
810,"rt @ghumare64: don't pay a ridiculous amount of money to study python, linux, devops, mlops, and data science.

learn with these courses fr…",0,949,2023-01-07 10:39:46+00:00
811,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:38:23+00:00
812,"level 1: within my profession (analytics)

i can learn more about data engineering or data science. this makes me immediately more valuable in my current role.",0,0,2023-01-07 10:37:10+00:00
813,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:36:30+00:00
814,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:35:35+00:00
815,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:35:30+00:00
816,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:35:15+00:00
817,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:34:46+00:00
818,"code hub instructor remote
at reach volunteering
code hub is a program for children and young people aged 7 to 18 where theycan learn data science and a variety of progr...
#teaching #remotehey 
",0,0,2023-01-07 10:34:38+00:00
819,"rt @datascience_jbs: xpo logistics inc. is looking for a manager, data science - remote
 dallas, tx, united states
(…",0,3,2023-01-07 10:33:55+00:00
820,"rt @datascience_jbs: xpo logistics inc. is looking for a manager, data science - remote
 dallas, tx, united states
(…",0,3,2023-01-07 10:33:55+00:00
821,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 10:33:52+00:00
822,"rt @datascience_jbs: xpo logistics inc. is looking for a manager, data science - remote
 dallas, tx, united states
(…",0,3,2023-01-07 10:33:03+00:00
823,"rt @datascience_jbs: university of advancing technology is looking for an acs/data science professor
 tempe, az, uni…",0,1,2023-01-07 10:33:03+00:00
824,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:32:24+00:00
825,"xpo logistics inc. is looking for a manager, data science - remote
 dallas, tx, united states
( python  geospatial  cloud ) 
#datascience #geospatial",0,3,2023-01-07 10:32:01+00:00
826,"university of advancing technology is looking for an acs/data science professor
 tempe, az, united states
( cpp  csharp  python  cloud  ai  javascript ) 
#hiring #cpp",1,1,2023-01-07 10:32:01+00:00
827,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:31:47+00:00
828,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:31:41+00:00
829,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:31:32+00:00
830,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:31:23+00:00
831,@markprince998 @kynsofficial all this will be expantiated accordingly but i think data science wont be bad,0,0,2023-01-07 10:30:41+00:00
832,"rt @thenaijacarguy: if you’re already a python programmer, or would love to learn python for data analytics, data science, machine learning…",0,841,2023-01-07 10:30:03+00:00
833,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:29:40+00:00
834,a must read!! just finished ✅. wow i’m now but ⁦@itheum⁩ ⁦@crustnetwork⁩ and looking into this sector!! ⁦@blockchainmkyz⁩  ,1,0,2023-01-07 10:29:34+00:00
835,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:29:32+00:00
836,rt @tomrgaunt: recruiting two new posts: senior research associate in bioinformatics @briscancerepi ( - closing 16 j…,0,5,2023-01-07 10:29:09+00:00
837,rt @dbmr_unibe: the dbmr and @medubern_deans are advertising a position for an open-rank professorship with aim associate professor for #om…,0,6,2023-01-07 10:29:04+00:00
838,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:27:54+00:00
839,"rt @chrisstaud: 1. intro to data science - crash course for beginners by freecodecamp

duration: 1.5 hrs

main topics:

• statistics
• data…",0,16,2023-01-07 10:27:49+00:00
840,rt @tdatascience: 3 lectures that changed my data science career by @long_data ,0,16,2023-01-07 10:27:27+00:00
841,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:27:25+00:00
842,"@chrisstaud i am sure these would be the best youtube videos out there for data science because you always share quality resources ✨

bookmarked it ✅

thanks for curating and sharing these youtube videos, chris 🙌",0,0,2023-01-07 10:26:59+00:00
843,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 10:26:40+00:00
844,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:26:37+00:00
845,"#trending tech news 10 best data science and ml discord servers to join before 2022 ends - analytics india magazine

#pyton #python #pythonic #ml #machinelearning

read more here:
",1,0,2023-01-07 10:26:35+00:00
846,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:26:19+00:00
847,@cizmeliservet machine learning ve data science 😊,0,0,2023-01-07 10:26:08+00:00
848,"rt @chrisstaud: 7 tools and resources to help you land a job in programming, data science, devops &amp; more:",0,298,2023-01-07 10:26:05+00:00
849,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 10:24:56+00:00
850,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:24:16+00:00
851,"rt @richardeudes: the utility of regular expressions in data science  #bigdata, #datascience, #datascience #ds",0,3,2023-01-07 10:23:43+00:00
852,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:23:27+00:00
853,"rt @ml_jobs_feed: catalytic data science is looking for a data and machine learning specialist
 boston, ma, united s…",0,1,2023-01-07 10:23:07+00:00
854,"catalytic data science is looking for a data and machine learning specialist
 boston, ma, united states
( python  cloud  ml  tensorflow  pytorch ) 
#programming #ml",1,1,2023-01-07 10:23:00+00:00
855,master of science in data science  #ai #marketing via @kdnuggets,2,1,2023-01-07 10:23:00+00:00
856,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:22:15+00:00
857,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:21:37+00:00
858,rt @machinelearnflx: 51+ data sets for beginner data science and machine learning projects   #datascience #machinele…,0,8,2023-01-07 10:20:56+00:00
859,"via @richardeudes - the utility of regular expressions in data science  #bigdata, #datascience, #datascience #ds ",0,0,2023-01-07 10:20:49+00:00
860,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:20:35+00:00
861,"@solomonking it is excellent as a learning aid especially for technical subjects. taking a data science class and it breaks down the complex concepts for me in really easy to digest bits. (also, because my prompts end with explain like you would to a 10year old 🙈)",2,0,2023-01-07 10:20:02+00:00
862,rt @gp_pulipaka: list of important libraries in data science! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #python #rst…,0,48,2023-01-07 10:20:00+00:00
863,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:19:11+00:00
864,rt @machinelearnflx: 51+ data sets for beginner data science and machine learning projects   #datascience #machinele…,0,8,2023-01-07 10:18:46+00:00
865,"data science vs. software engineering: key comparisons - 

check out all the on-demand sessions from the intelligent security summit here.

data science and software engineering are two important functions in managing the ever greate...",0,0,2023-01-07 10:18:24+00:00
866,"­flask and fastapi are frameworks that help you make websites or programs using python. these two frameworks are good for building programs with data science or machine learning. when you want to build a python application, you can build your applicatio... ",0,0,2023-01-07 10:18:00+00:00
867,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:17:27+00:00
868,"rt @cachirag: the ca course new curriculum will have multidisciplinary approach with subjects from psychology, ai, block chain, data scienc…",0,26,2023-01-07 10:16:38+00:00
869,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:16:35+00:00
870,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:16:16+00:00
871,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:15:51+00:00
872,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 10:15:21+00:00
873,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:14:28+00:00
874,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:14:19+00:00
875,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:13:50+00:00
876,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:13:31+00:00
877,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:13:19+00:00
878,"rt @safechem79: for all the chemists entering the job market this year, remember it’s okay if data science isn’t your passion. we still nee…",0,9,2023-01-07 10:13:14+00:00
879,"rt @sqicict: launch a successful career in data science/analysis with professional training and dedicated career support.

gain in-demand s…",0,10,2023-01-07 10:12:22+00:00
880,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:12:07+00:00
881,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:10:46+00:00
882,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:10:22+00:00
883,@lawheroez @openai so we’d normally have bubble of tools launched to tick that box but luckily we’re in a recession. my guess is most data science teams at the existing products or use case led start ups (eg draftwise) have already been using transformer based approaches for several years. we do.,0,0,2023-01-07 10:09:53+00:00
884,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:09:51+00:00
885,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2023-01-07 10:09:45+00:00
886,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:09:09+00:00
887,rt @tdatascience: 3 lectures that changed my data science career by @long_data ,0,16,2023-01-07 10:09:07+00:00
888,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:06:46+00:00
889,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:06:24+00:00
890,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:06:05+00:00
891,"rt @dochelmy: listened to @zaliha_drz’s speech re @kkmputrajaya plans for 2023. 

some points she raised:

-policies to be driven by data &amp;…",0,33,2023-01-07 10:05:11+00:00
892,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:04:15+00:00
893,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:03:26+00:00
894,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 10:02:29+00:00
895,rt @machinelearnflx: 51+ data sets for beginner data science and machine learning projects   #datascience #machinele…,0,8,2023-01-07 10:01:37+00:00
896,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 10:00:31+00:00
897,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 10:00:27+00:00
898,"the utility of regular expressions in data science  #bigdata, #datascience, #datascience #ds",1,3,2023-01-07 10:00:09+00:00
899,@k_boazo data science is not for the weak😂💔,1,0,2023-01-07 10:00:05+00:00
900,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:59:44+00:00
901,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:58:46+00:00
902,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:58:42+00:00
903,"rt @harunmbaabu: we are planning our first lux academy, @lux_academy and data science east africa, @dseafrica 2023 meet up. where should we…",0,3,2023-01-07 09:58:23+00:00
904,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:57:49+00:00
905,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:57:48+00:00
906,"rt @sumanth_077: don't pay ridiculous amount of money to study python, data science and machine learning.

learn with these courses from go…",0,109,2023-01-07 09:57:30+00:00
907,"rt @santhoshkumars_: if you want remote data science / analyst roles that pay in usd,

-- open this thread --",0,845,2023-01-07 09:56:37+00:00
908,rt @machinelearnflx: 51+ data sets for beginner data science and machine learning projects   #datascience #machinele…,0,8,2023-01-07 09:56:23+00:00
909,51+ data sets for beginner data science and machine learning projects   #datascience #machinelearning,18,8,2023-01-07 09:56:12+00:00
910,"rt @aroscopofficial: #infographic - network analysis – towards data science

by @albz_marocchino &amp; via @ingliguori

#analytics #bigdata #ii…",0,2,2023-01-07 09:55:20+00:00
911,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:55:16+00:00
912,"‘enjoying a beautiful sunset on a cold evening from the urban sciences building, newcastle’ shweta, msc data science #mynclpics

insta 📷ss_rkive ",31,3,2023-01-07 09:55:05+00:00
913,"rt @jgibristol: our data science seminar series in collaboration with heilbronn institute is back for 2023! 📊🎉

the next seminar with speak…",0,4,2023-01-07 09:54:52+00:00
914,"rt @bowtied_raptor: how data science is impacting farming: 

thanks to @bowtiedfarmer  and @bowtiedrancher for their…",0,1,2023-01-07 09:54:20+00:00
915,"rt @mdeverna2: submit your papers to the 4th cyber social threats workshop @thewebconf!

🚨select papers invited for an extended article in…",0,20,2023-01-07 09:53:54+00:00
916,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:53:16+00:00
917,"rt @datasciencedojo: 🔥 look what's in-store for you all this weekend, 32 data sets for you to use to practice and improve your skills as a…",0,95,2023-01-07 09:52:32+00:00
918,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:52:31+00:00
919,"rt @chrisstaud: 1. intro to data science - crash course for beginners by freecodecamp

duration: 1.5 hrs

main topics:

• statistics
• data…",0,16,2023-01-07 09:52:16+00:00
920,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:51:51+00:00
921,"rt @chrisstaud: data science is one of the hottest fields of 2023. 

here are some youtube videos to help you get started:",0,282,2023-01-07 09:51:47+00:00
922,rt @tdatascience: 3 lectures that changed my data science career by @long_data ,0,16,2023-01-07 09:51:45+00:00
923,"rt @eit_odisha: #odisha govt has signed an mou with the university of chicago trust, india, to set up a data, policy, and innovation centre…",0,4,2023-01-07 09:49:53+00:00
924,rt @datasciencedojo: only 2 weeks left to sign-up for our python for data science instructor-led live training. learn how to build data pip…,0,17,2023-01-07 09:48:35+00:00
925,"rt @harunmbaabu: we are planning our first lux academy, @lux_academy and data science east africa, @dseafrica 2023 meet up. where should we…",0,3,2023-01-07 09:48:32+00:00
926,rt @k_boazo: returning to front end web development after a week of trying to venture into data science ,0,318,2023-01-07 09:48:27+00:00
927,"rt @peternealtaylor: last chance to apply for a fully funded phd. 
tax free stipend, tuition fees paid and generous travel support. open to…",0,11,2023-01-07 09:47:22+00:00
